cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
14,15,0,3626010.0,"100000008461532100,100000000791285100,100000006704530100,100000003122817100,100000003470579100,100000002691583100,100000001819396100,100000002404112100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
15,14,0,1605604.0,"100000007382543100,100000008213966100,100000000838385100,100000003001661100,100000004407753100,100000002860934100,100000008655779100,100000000470237100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
16,127,7,18414962.28,"100000003016635100,100000001530983100,100000006579678100,100000002173161100,100000006518161100,100000000706545100,100000008144528100,100000004150593100",Кластер содержит 7 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
17,1,1,0.0,100000000456947100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
18,61,0,4350466.67,"100000008545727100,100000005704413100,100000005473151100,100000005578559100,100000008583360100,100000004569484100,100000001169666100,100000001927599100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
19,7,0,143000.0,"100000004508696100,100000002217806100,100000004549591100,100000005911352100,100000000507799100,100000003962994100,100000005127767100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
20,8,0,2473417.91,"100000004906181100,100000008175078100,100000008675322100,100000000557536100,100000008349740100,100000004911971100,100000000673915100,100000000542087100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
21,17,1,21586840.0,"100000002224132100,100000003835149100,100000001965374100,100000004892144100,100000004603109100,100000000594783100,100000000552584100,100000005820746100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
22,270,1,10178044.0,"100000002578405100,100000002527114100,100000001697501100,100000005041905100,100000002733905100,100000001166289100,100000005342513100,100000003192309100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
23,6,1,1527967.0,"100000000580561100,100000007939160100,100000005183943100,100000003888271100,100000000955444100,100000007930878100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
24,60,0,15020787.0,"100000005242320100,100000008742053100,100000008512827100,100000001282143100,100000002956769100,100000002989353100,100000002753146100,100000002722108100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
25,2,0,761255.0,"100000000583220100,100000004586598100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
26,8,0,389000.0,"100000005507142100,100000002612809100,100000001825934100,100000005264874100,100000002214207100,100000000600707100,100000004066370100,100000002130400100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
27,13,1,1392916.0,"100000001782980100,100000003164661100,100000001380054100,100000006232815100,100000005077484100,100000000703894100,100000000607731100,100000004192865100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
28,41,0,5151924.19,"100000003242289100,100000008512552100,100000008413748100,100000002713074100,100000003964910100,100000006225798100,100000008221543100,100000002686226100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
29,18,0,3422800.0,"100000003701161100,100000002267998100,100000008137435100,100000003718221100,100000003104347100,100000001822623100,100000003824464100,100000008238989100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
30,7,0,3077000.0,"100000002241986100,100000001053894100,100000002594214100,100000004047887100,100000001286703100,100000004070530100,100000000627521100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
31,4,0,518000.0,"100000002205022100,100000003163886100,100000000629812100,100000001380107100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
32,20,0,617900.0,"100000003154105100,100000006308406100,100000001427082100,100000000723383100,100000002185328100,100000006257675100,100000004777215100,100000002448088100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
33,13,0,6748650.0,"100000008258083100,100000007442518100,100000000673868100,100000000821507100,100000002911170100,100000006567935100,100000001961048100,100000008376089100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
34,17,1,2977887.0,"100000004160650100,100000002731501100,100000004007116100,100000003275398100,100000003616818100,100000001330595100,100000003031890100,100000002886166100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
35,25,0,5089597.0,"100000006977207100,100000002531406100,100000002459832100,100000002936322100,100000005527892100,100000001669260100,100000003031761100,100000008343874100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
36,11,0,3784703.0,"100000001317336100,100000002175422100,100000005042822100,100000003557488100,100000000733940100,100000002975437100,100000003004487100,100000002710570100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
37,3,1,450000.0,"100000002371751100,100000000769919100,100000007018630100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
38,9,0,1406982.0,"100000002217161100,100000001445848100,100000007647294100,100000008254576100,100000002242066100,100000000954884100,100000003006633100,100000000783406100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
39,4,1,1404980.0,"100000001872484100,100000008601794100,100000000785800100,100000002459163100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
40,44,0,10215968.84,"100000002963189100,100000005933757100,100000002605308100,100000001937767100,100000008517061100,100000001073568100,100000001904863100,100000001957974100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
41,61,3,8902320.0,"100000008748408100,100000004221668100,100000007982728100,100000005171642100,100000002152857100,100000004015047100,100000003923946100,100000006240939100",Кластер содержит 3 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
42,10,0,322010.0,"100000008172352100,100000000993112100,100000002691858100,100000007322059100,100000001597505100,100000004552204100,100000002628146100,100000002558173100","Внутри выборки входящий оборот выше исходящего; возможная зона удержания, с учётом неполноты графа."
43,30,1,6513430.0,"100000007594394100,100000006274203100,100000003854444100,100000001690558100,100000002799941100,100000008647905100,100000003873332100,100000008676812100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
44,4,0,1595700.0,"100000001052945100,100000001131403100,100000004616845100,100000005146665100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
45,4,0,832800.0,"100000008625905100,100000001065234100,100000002194320100,100000003159641100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
46,25,0,7556605.0,"100000001887715100,100000008710843100,100000008743913100,100000008758168100,100000001303311100,100000002748532100,100000008759857100,100000007229557100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
47,29,0,446070.0,"100000008460102100,100000004891562100,100000002706810100,100000008715513100,100000002670463100,100000001991973100,100000008759795100,100000006491963100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
48,5,0,172000.0,"100000004659919100,100000005031696100,100000002700161100,100000001223977100,100000008461217100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
49,26,14,2289450.0,"100000004041163100,100000005523088100,100000004403675100,100000005382566100,100000003190207100,100000001471706100,100000004744306100,100000003988112100",Кластер содержит 14 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
50,6,0,2540000.0,"100000004717647100,100000004479404100,100000002922000100,100000002659103100,100000001533161100,100000004584730100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
51,7,3,4442461.0,"100000001732159100,100000008637537100,100000003404627100,100000008314203100,100000008232832100,100000002681449100,100000005940652100",Кластер содержит 3 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
52,4,1,79050.0,"100000003148220100,100000006888238100,100000004971871100,100000001852140100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
53,10,0,603900.0,"100000003635170100,100000004209339100,100000003321423100,100000002696152100,100000002156381100,100000005602999100,100000002723439100,100000008501413100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
54,3,0,553830.0,"100000003321895100,100000003692843100,100000002371892100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
55,6,1,275885.0,"100000005485830100,100000005895525100,100000002462183100,100000005056870100,100000007175718100,100000005807278100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
56,4,0,332709.0,"100000002513028100,100000004610802100,100000002516862100,100000004780083100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
57,6,0,2534500.0,"100000004722765100,100000005075949100,100000003747133100,100000006527156100,100000002578653100,100000004272302100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
58,5,1,2809200.0,"100000004135268100,100000008571433100,100000004979498100,100000007507343100,100000002738256100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
59,3,1,390167.62,"100000002781227100,100000002796853100,100000008522127100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
60,6,0,720900.0,"100000008761219100,100000006638021100,100000007472293100,100000008333492100,100000002794374100,100000008770483100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
61,2,1,30000.0,"100000003200071100,100000003980083100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
62,10,0,1727065.0,"100000004017410100,100000005767403100,100000005519998100,100000004076740100,100000004336312100,100000003219438100,100000003934614100,100000004467157100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
63,1,1,0.0,100000003265658100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
64,1,1,0.0,100000003349739100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
65,7,0,1765600.0,"100000007392365100,100000007865484100,100000008551752100,100000003631015100,100000004976946100,100000005745873100,100000006351075100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
66,7,0,1268308.0,"100000006169033100,100000008011159100,100000006232642100,100000003664994100,100000005754335100,100000003888527100,100000006573438100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
67,1,1,0.0,100000003770083100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
68,2,1,81465.0,"100000003865939100,100000005392290100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
69,1,1,0.0,100000004021459100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
70,3,0,1557988.0,"100000008258458100,100000004035925100,100000008619159100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
71,6,1,383300.0,"100000004331458100,100000005547096100,100000008575624100,100000004094958100,100000005546031100,100000005363908100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
72,1,1,0.0,100000004174835100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
73,3,1,450816.0,"100000004388983100,100000005034574100,100000007283257100",Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
74,3,0,627870.0,"100000008628231100,100000004666651100,100000005664632100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
75,1,1,0.0,100000005017150100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
76,1,1,0.0,100000005087431100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
77,1,1,0.0,100000005235389100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
78,1,1,0.0,100000005480435100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
79,1,1,0.0,100000005495722100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
80,1,1,0.0,100000005550592100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
81,1,1,0.0,100000005560900100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
82,1,1,0.0,100000005568407100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
83,5,2,108007.0,"100000006249740100,100000006562026100,100000007347733100,100000006831291100,100000008129393100",Кластер содержит 2 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
84,2,0,584900.0,"100000008430691100,100000007330432100",Смешанный поток; назначение кластера по доступным транзакциям однозначно не определяется.
85,2,0,857500.0,"100000008324800100,100000007390016100","Внутри выборки входящий оборот выше исходящего; возможная зона удержания, с учётом неполноты графа."
86,1,1,0.0,100000008117324100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
87,1,1,0.0,100000008205000100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
88,1,1,0.0,100000008513251100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
89,1,1,0.0,100000008669037100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
90,1,1,0.0,100000008701222100,Кластер содержит 1 seed; проверить внутренние пути от начальных узлов и точки сбора/распределения.
